94.28571	 74.33698	 3	 823	 
98.57143	 74.33698	 2	 824	 
102.85714	 74.33698	 2	 825	 
107.14286	 74.33698	 2	 826	 
-55.71429	 74.33698	 1	 872	 
-51.42856	 74.33698	 1	 873	 
-47.14285	 74.33698	 1	 874	 
-42.85715	 74.33698	 1	 875	 
-38.57144	 74.33698	 1	 876	 
-34.28571	 74.33698	 1	 877	 
-30.00000	 74.33698	 1	 878	 
-25.71429	 74.33698	 1	 879	 
81.81818	 73.40195	 2	 905	 
85.90909	 73.40195	 2	 906	 
90.00000	 73.40195	 2	 907	 
94.09091	 73.40195	 2	 908	 
98.18182	 73.40195	 2	 909	 
102.27273	 73.40195	 2	 910	 
106.36364	 73.40195	 2	 911	 
110.45454	 73.40195	 3	 912	 
114.54546	 73.40195	 3	 913	 
143.18182	 73.40195	 2	 920	 
-122.72728	 73.40195	 1	 943	 
-118.63637	 73.40195	 2	 944	 
-98.18182	 73.40195	 2	 949	 
-94.09091	 73.40195	 1	 950	 
-81.81818	 73.40195	 1	 953	 
-77.72726	 73.40195	 1	 954	 
-53.18182	 73.40195	 1	 960	 
-49.09091	 73.40195	 1	 961	 
-45.00000	 73.40195	 1	 962	 
-40.90909	 73.40195	 1	 963	 
-36.81818	 73.40195	 1	 964	 
-32.72726	 73.40195	 1	 965	 
-28.63635	 73.40195	 1	 966	 
54.78261	 72.46692	 3	 987	 
70.43478	 72.46692	 3	 991	 
82.17391	 72.46692	 2	 994	 
86.08696	 72.46692	 2	 995	 
90.00000	 72.46692	 2	 996	 
93.91304	 72.46692	 2	 997	 
97.82609	 72.46692	 2	 998	 
101.73913	 72.46692	 2	 999	 
105.65218	 72.46692	 2	 1000	 
109.56522	 72.46692	 2	 1001	 
113.47826	 72.46692	 3	 1002	 
117.39130	 72.46692	 3	 1003	 
121.30434	 72.46692	 2	 1004	 
125.21739	 72.46692	 2	 1005	 
144.78261	 72.46692	 2	 1010	 
-121.30435	 72.46692	 1	 1034	 
-117.39131	 72.46692	 1	 1035	 
-113.47826	 72.46692	 2	 1036	 
-109.56522	 72.46692	 2	 1037	 
-105.65218	 72.46692	 2	 1038	 
-101.73914	 72.46692	 2	 1039	 
-97.82608	 72.46692	 2	 1040	 
-93.91306	 72.46692	 1	 1041	 
-82.17392	 72.46692	 1	 1044	 
-54.78262	 72.46692	 1	 1051	 
-50.86957	 72.46692	 1	 1052	 
-46.95651	 72.46692	 1	 1053	 
-43.04349	 72.46692	 1	 1054	 
-39.13043	 72.46692	 1	 1055	 
-35.21738	 72.46692	 1	 1056	 
-31.30435	 72.46692	 1	 1057	 
-27.39130	 72.46692	 1	 1058	 
-23.47827	 72.46692	 2	 1059	 
71.25000	 71.53189	 3	 1084	 
75.00000	 71.53189	 2	 1085	 
78.75000	 71.53189	 3	 1086	 
82.50000	 71.53189	 3	 1087	 
86.25000	 71.53189	 6	 1088	 
90.00000	 71.53189	 2	 1089	 
93.75000	 71.53189	 2	 1090	 
97.50000	 71.53189	 2	 1091	 
101.25000	 71.53189	 2	 1092	 
105.00000	 71.53189	 2	 1093	 
108.75000	 71.53189	 2	 1094	 
112.50000	 71.53189	 2	 1095	 
116.25000	 71.53189	 2	 1096	 
120.00000	 71.53189	 2	 1097	 
123.75000	 71.53189	 2	 1098	 
127.50000	 71.53189	 2	 1099	 
138.75000	 71.53189	 4	 1102	 
142.50000	 71.53189	 2	 1103	 
146.25000	 71.53189	 2	 1104	 
-116.25000	 71.53189	 2	 1130	 
-112.50000	 71.53189	 2	 1131	 
-108.75000	 71.53189	 2	 1132	 
-105.00000	 71.53189	 2	 1133	 
-86.25000	 71.53189	 1	 1138	 
-82.50000	 71.53189	 1	 1139	 
-78.75000	 71.53189	 1	 1140	 
-75.00000	 71.53189	 1	 1141	 
-48.75000	 71.53189	 1	 1148	 
-45.00000	 71.53189	 1	 1149	 
-41.25000	 71.53189	 1	 1150	 
-37.50000	 71.53189	 1	 1151	 
-33.75000	 71.53189	 1	 1152	 
-30.00000	 71.53189	 1	 1153	 
-26.25000	 71.53189	 1	 1154	 
-22.50000	 71.53189	 2	 1155	 
28.80000	 70.59686	 1	 1169	 
68.40000	 70.59686	 3	 1180	 
72.00000	 70.59686	 3	 1181	 
75.60000	 70.59686	 3	 1182	 
79.20000	 70.59686	 3	 1183	 
82.80000	 70.59686	 3	 1184	 
86.40000	 70.59686	 2	 1185	 
90.00000	 70.59686	 2	 1186	 
93.60000	 70.59686	 2	 1187	 
97.20000	 70.59686	 2	 1188	 
100.80000	 70.59686	 2	 1189	 
104.40000	 70.59686	 2	 1190	 
108.00000	 70.59686	 2	 1191	 
111.60000	 70.59686	 2	 1192	 
