Lon Lat SoilCode
25.147058486938477 30.389497756958008 1
115.05154418945312 -3.2727160453796387 4
-43.9534912109375 -13.558395385742188 3
58.441558837890625 21.973947525024414 7
-95.19232177734375 45.350452423095703 2
26.25 -26.649253845214844 2
117 -28.519374847412109 2
-41.8604736328125 -13.558395385742188 3
61.5 37.869979858398438 6
-90 33.194679260253906 2
27.272727966308594 63.116500854492188 1
119.57142639160156 -28.519374847412109 2
-45 80.881912231445312 1
63.692306518554688 33.194679260253906 3
-88.26922607421875 45.350452423095703 1
24.642856597900391 15.428518295288086 1
122.14286041259766 -28.519374847412109 2
-11.84210205078125 22.90900993347168 1
66.857139587402344 28.519374847412109 3
-84.4615478515625 33.194679260253906 4
26.896551132202148 -12.623332977294922 4
129.70588684082031 62.181453704833984 4
-6.545440673828125 42.545276641845703 4
83.454544067382812 42.545276641845703 3
-72.19781494140625 -8.883087158203125 3
31.704545974731445 -11.688272476196289 2
135 62.181453704833984 6
9 9.8181476593017578 2
94.285713195800781 35.064800262451172 3
-70.85107421875 -50.025741577148438 2
38.823528289794922 46.285511016845703 2
142.25807189941406 -35.999858856201172 2
7.7419352531433105 7.012962818145752 1
95.510200500488281 48.155628204345703 2
-70.875 19.168764114379883 3
40.78125 34.129737854003906 3
145.58824157714844 62.181453704833984 2
10.800000190734863 47.220569610595703 2
96.206893920898438 39.740100860595703 3
-70.20001220703125 -0.4675309956073761 3
